VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,02/04/2020 08:19:32 AM,02/04/2020 08:21:35 AM,N,1,145,145,1,0.4,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
1,02/04/2020 08:19:40 AM,02/04/2020 08:27:17 AM,N,1,74,41,1,0.9,7,0,0.5,1.55,0,,0.3,9.35,1,1,0
2,02/04/2020 08:19:44 AM,02/04/2020 09:12:29 AM,N,1,244,107,1,9.08,37,0,0.5,0,0,,0.3,37.8,1,1,0
,02/04/2020 08:20:00 AM,02/04/2020 08:50:00 AM,,,136,42,,4.95,25.45,2.75,0.5,0,0,,0.3,29,,,
2,02/04/2020 08:20:11 AM,02/04/2020 08:26:09 AM,N,1,41,74,6,0.66,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 08:20:20 AM,02/04/2020 08:29:35 AM,N,1,236,141,1,1.32,7.5,0,0.5,2.21,0,,0.3,13.26,1,1,2.75
2,02/04/2020 08:20:22 AM,02/04/2020 08:27:02 AM,N,1,66,45,6,1.6,7.5,0,0.5,2.21,0,,0.3,13.26,1,1,2.75
2,02/04/2020 08:20:39 AM,02/04/2020 08:30:58 AM,N,1,152,244,1,3.18,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,02/04/2020 08:20:45 AM,02/04/2020 08:31:40 AM,N,1,82,98,1,4.29,14,0,0.5,2.96,0,,0.3,17.76,1,1,0
2,02/04/2020 08:20:46 AM,02/04/2020 08:24:58 AM,N,1,42,41,1,0.64,5,0,0.5,1,0,,0.3,6.8,1,1,0
2,02/04/2020 08:21:03 AM,02/04/2020 08:28:01 AM,N,1,52,33,1,0.79,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,02/04/2020 08:21:07 AM,02/04/2020 08:30:06 AM,N,1,75,74,2,1.6,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 08:21:08 AM,02/04/2020 08:45:42 AM,N,1,66,68,1,3.87,18.5,0,0.5,0,0,,0.3,22.05,2,1,2.75
2,02/04/2020 08:21:17 AM,02/04/2020 09:14:08 AM,N,1,7,90,1,5.72,32,0,0.5,0,0,,0.3,35.55,2,1,2.75
2,02/04/2020 08:21:31 AM,02/04/2020 08:45:21 AM,N,1,127,42,1,5,21,0,0.5,4.36,0,,0.3,26.16,1,1,0
2,02/04/2020 08:21:36 AM,02/04/2020 08:27:56 AM,N,1,74,166,1,1.09,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 08:21:38 AM,02/04/2020 08:25:41 AM,N,1,166,151,2,1.24,5.5,0,0.5,1.89,0,,0.3,8.19,1,1,0
2,02/04/2020 08:21:55 AM,02/04/2020 08:24:50 AM,N,1,75,74,1,0.75,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
,02/04/2020 08:22:00 AM,02/04/2020 08:52:00 AM,,,55,228,,8.05,29.15,2.75,0,0,0,,0.3,32.2,,,
,02/04/2020 08:22:00 AM,02/04/2020 08:41:00 AM,,,150,67,,5.82,24.93,2.75,0,0,0,,0.3,27.98,,,
,02/04/2020 08:22:00 AM,02/04/2020 09:01:00 AM,,,76,14,,13.65,36.67,2.75,0,0,0,,0.3,39.72,,,
,02/04/2020 08:22:00 AM,02/04/2020 09:04:00 AM,,,177,72,,6.88,27.67,0,0,0,2.29,,0.3,30.26,,,
,02/04/2020 08:22:00 AM,02/04/2020 09:03:00 AM,,,222,49,,4.95,22.81,2.75,0.5,0,0,,0.3,26.36,,,
,02/04/2020 08:22:00 AM,02/04/2020 08:56:00 AM,,,63,122,,6.75,33.06,2.75,0,0,0,,0.3,36.11,,,
2,02/04/2020 08:22:02 AM,02/04/2020 08:34:09 AM,N,1,244,42,1,1.3,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
2,02/04/2020 08:22:14 AM,02/04/2020 08:30:25 AM,N,1,75,75,1,0.79,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 08:22:14 AM,02/04/2020 08:28:35 AM,N,1,166,166,1,0.8,6,0,0.5,0,0,,0.3,6.8,2,1,0
1,02/04/2020 08:22:15 AM,02/04/2020 08:28:45 AM,N,1,166,166,2,0.9,6.5,0,0.5,1.45,0,,0.3,8.75,1,1,0
2,02/04/2020 08:22:18 AM,02/04/2020 08:52:59 AM,N,1,7,75,5,4.92,20.5,0,0.5,4.81,0,,0.3,28.86,1,1,2.75
2,02/04/2020 08:22:39 AM,02/04/2020 08:43:02 AM,N,1,41,244,2,3.25,15.5,0,0.5,0,0,,0.3,16.3,1,1,0
2,02/04/2020 08:22:40 AM,02/04/2020 08:27:04 AM,N,1,42,42,1,0.59,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 08:22:55 AM,02/04/2020 08:35:19 AM,N,1,74,42,1,1.69,10,0,0.5,2.16,0,,0.3,12.96,1,1,0
2,02/04/2020 08:22:57 AM,02/04/2020 08:42:56 AM,N,1,41,140,1,2.68,14,0,0.5,1,0,,0.3,18.55,1,1,2.75
,02/04/2020 08:23:00 AM,02/04/2020 09:13:00 AM,,,33,216,,9.81,55.88,2.75,0.5,0,0,,0,59.13,,,
,02/04/2020 08:23:00 AM,02/04/2020 08:53:00 AM,,,26,181,,3.99,30.9,5.5,0,0,0,,0.3,36.7,,,
2,02/04/2020 08:23:02 AM,02/04/2020 08:30:23 AM,N,1,74,41,5,1.08,6.5,0,0.5,1.25,0,,0.3,8.55,1,1,0
2,02/04/2020 08:23:03 AM,02/04/2020 08:52:01 AM,N,1,97,186,1,4.55,21.5,0,0.5,5.01,0,,0.3,30.06,1,1,2.75
2,02/04/2020 08:23:18 AM,02/04/2020 08:28:04 AM,N,1,95,196,2,0.98,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 08:23:19 AM,02/04/2020 08:34:02 AM,N,1,43,239,5,1.79,9,0,0.5,2,0,,0.3,14.55,1,1,2.75
1,02/04/2020 08:23:20 AM,02/04/2020 08:57:41 AM,N,1,66,143,1,6.5,26,2.75,0.5,5.9,0,,0.3,35.45,1,1,2.75
2,02/04/2020 08:23:23 AM,02/04/2020 08:34:53 AM,N,1,74,151,1,1.53,9,0,0.5,0,0,,0.3,9.8,1,1,0
2,02/04/2020 08:23:24 AM,02/04/2020 08:30:06 AM,N,1,74,41,1,1.12,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 08:23:30 AM,02/04/2020 08:27:18 AM,N,1,41,166,5,0.83,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,02/04/2020 08:23:33 AM,02/04/2020 08:31:38 AM,N,1,75,42,6,1.67,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,02/04/2020 08:23:36 AM,02/04/2020 08:40:49 AM,N,1,74,151,2,1.96,12,0,0.5,1.92,0,,0.3,14.72,1,1,0
1,02/04/2020 08:23:47 AM,02/04/2020 08:35:23 AM,N,1,95,196,1,1.7,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 08:23:52 AM,02/04/2020 08:59:40 AM,N,1,97,236,1,8.4,30,0,0.5,3,0,,0.3,36.55,1,1,2.75
,02/04/2020 08:24:00 AM,02/04/2020 08:49:00 AM,,,213,242,,3.16,22.29,2.75,0.5,0,0,,0.3,25.84,,,
,02/04/2020 08:24:00 AM,02/04/2020 09:06:00 AM,,,35,25,,5.21,19.15,2.75,0,0,0,,0.3,22.2,,,
,02/04/2020 08:24:00 AM,02/04/2020 08:33:00 AM,,,250,242,,1.16,13.62,2.75,0,0,0,,0.3,16.67,,,
1,02/04/2020 08:24:12 AM,02/04/2020 08:34:13 AM,N,1,74,42,1,0.8,7.5,0,0.5,1.65,0,,0.3,9.95,1,1,0
2,02/04/2020 08:24:20 AM,02/04/2020 08:34:02 AM,N,1,82,129,2,1.87,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/04/2020 08:24:32 AM,02/04/2020 09:03:07 AM,N,1,33,100,1,5.25,26.5,0,0.5,6.01,0,,0.3,36.06,1,1,2.75
2,02/04/2020 08:24:33 AM,02/04/2020 08:35:08 AM,N,1,85,188,1,1.55,8.5,0,0.5,0,0,,0.3,9.3,1,1,0
2,02/04/2020 08:24:33 AM,02/04/2020 08:30:11 AM,N,1,74,166,1,1.22,6,0,0.5,1.2,0,,0.3,8,1,1,0
2,02/04/2020 08:24:45 AM,02/04/2020 08:27:53 AM,N,1,24,166,1,0.74,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,02/04/2020 08:24:54 AM,02/04/2020 08:36:58 AM,N,1,97,34,1,1.33,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 08:24:55 AM,02/04/2020 08:28:37 AM,N,1,242,242,1,0.44,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
,02/04/2020 08:25:00 AM,02/04/2020 08:36:00 AM,,,94,169,,1.51,17.59,2.75,0,0,0,,0.3,20.64,,,
,02/04/2020 08:25:00 AM,02/04/2020 09:27:00 AM,,,61,137,,8.18,38.26,2.75,0,0,0,,0.3,41.31,,,
1,02/04/2020 08:25:02 AM,02/04/2020 09:15:52 AM,N,1,218,250,1,0,46.2,0,0.5,0,6.12,,0.3,53.12,1,1,0
2,02/04/2020 08:25:13 AM,02/04/2020 08:31:47 AM,N,1,75,74,1,1.31,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 08:25:27 AM,02/04/2020 08:41:33 AM,N,1,33,261,1,3.21,14,0,0.5,0,0,,0.3,17.55,2,1,2.75
2,02/04/2020 08:25:34 AM,02/04/2020 08:34:52 AM,N,1,66,209,2,1.83,9,0,0.5,1.5,0,,0.3,14.05,1,1,2.75
2,02/04/2020 08:25:34 AM,02/04/2020 08:37:49 AM,N,1,82,226,1,2.86,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,02/04/2020 08:25:47 AM,02/04/2020 08:30:43 AM,N,1,223,223,1,0.72,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 08:25:48 AM,02/04/2020 08:35:46 AM,N,1,74,236,1,1.3,8,0,0.5,0.02,0,,0.3,11.57,1,1,2.75
2,02/04/2020 08:25:57 AM,02/04/2020 08:33:38 AM,N,1,75,41,1,0.91,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
,02/04/2020 08:26:00 AM,02/04/2020 08:58:00 AM,,,177,25,,4.48,19.15,2.75,0,0,0,,0.3,22.2,,,
,02/04/2020 08:26:00 AM,02/04/2020 09:27:00 AM,,,182,188,,18.68,61.63,2.75,0,0,6.12,,0.3,70.8,,,
,02/04/2020 08:26:00 AM,02/04/2020 09:37:00 AM,,,119,232,,11.23,38.91,2.75,0,0,0,,0.3,41.96,,,
2,02/04/2020 08:26:02 AM,02/04/2020 08:38:06 AM,N,1,55,55,1,1.84,10,0,0.5,0,0,,0.3,10.8,2,1,0
1,02/04/2020 08:26:13 AM,02/04/2020 08:26:34 AM,N,1,145,145,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,02/04/2020 08:26:15 AM,02/04/2020 08:37:05 AM,N,1,42,166,4,1.66,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 08:26:18 AM,02/04/2020 08:35:14 AM,N,1,126,47,5,1.55,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 08:26:23 AM,02/04/2020 08:30:30 AM,N,1,166,166,1,0.69,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 08:26:40 AM,02/04/2020 08:38:03 AM,N,1,17,17,1,1.31,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
1,02/04/2020 08:26:52 AM,02/04/2020 08:37:20 AM,N,1,75,236,1,1.5,8.5,2.75,0.5,2.4,0,,0.3,14.45,1,1,2.75
1,02/04/2020 08:26:57 AM,02/04/2020 08:45:14 AM,N,1,210,22,1,0,20.2,0,0.5,0,0,,0.3,21,1,1,0
,02/04/2020 08:27:00 AM,02/04/2020 09:18:00 AM,,,76,25,,7.13,30.99,2.75,0,0,0,,0.3,34.04,,,
,02/04/2020 08:27:00 AM,02/04/2020 09:39:00 AM,,,191,166,,19.8,45.6,2.75,0.5,0,6.12,,0,54.97,,,
,02/04/2020 08:27:00 AM,02/04/2020 09:07:00 AM,,,62,88,,5.99,25.66,2.75,0.5,0,0,,0.3,29.21,,,
,02/04/2020 08:27:00 AM,02/04/2020 09:13:00 AM,,,117,196,,12.66,45.85,0,0,0,2.29,,0.3,48.44,,,
2,02/04/2020 08:27:10 AM,02/04/2020 08:39:56 AM,N,1,74,75,1,1.65,10,0,0.5,2.16,0,,0.3,12.96,1,1,0
1,02/04/2020 08:27:14 AM,02/04/2020 08:33:04 AM,N,1,75,74,1,0.6,5.5,0,0.5,1,0,,0.3,7.3,1,1,0
2,02/04/2020 08:27:17 AM,02/04/2020 08:44:39 AM,N,1,42,151,1,2.28,12.5,0,0.5,0,0,,0.3,13.3,1,1,0
1,02/04/2020 08:27:18 AM,02/04/2020 09:08:38 AM,N,1,22,4,1,0,39.2,0,0.5,0,0,,0.3,40,1,1,0
1,02/04/2020 08:27:21 AM,02/04/2020 09:45:38 AM,N,1,188,18,1,0,53.2,0,0.5,0,6.12,,0.3,60.12,1,1,0
2,02/04/2020 08:27:25 AM,02/04/2020 08:36:06 AM,N,1,116,244,1,0.99,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 08:27:25 AM,02/04/2020 08:58:25 AM,N,1,33,170,1,6.65,25,0,0.5,0,0,,0.3,28.55,2,1,2.75
2,02/04/2020 08:27:48 AM,02/04/2020 08:57:58 AM,N,1,226,75,1,6.65,26,0,0.5,0,0,,0.3,29.55,2,1,2.75
1,02/04/2020 08:27:57 AM,02/04/2020 08:33:29 AM,N,1,215,215,1,0,9.2,0,0.5,0,0,,0.3,10,1,1,0
1,02/04/2020 08:27:57 AM,02/04/2020 08:36:54 AM,N,1,41,42,1,1.4,8,0,0.5,1.75,0,,0.3,10.55,1,1,0
,02/04/2020 08:28:00 AM,02/04/2020 08:56:00 AM,,,80,209,,4.45,25.2,2.75,0,0,0,,0.3,28.25,,,
,02/04/2020 08:28:00 AM,02/04/2020 08:48:00 AM,,,61,35,,2.41,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/04/2020 08:28:00 AM,02/04/2020 08:47:00 AM,,,61,188,,2.3,20.87,2.75,0.5,0,0,,0.3,24.42,,,
,02/04/2020 08:28:00 AM,02/04/2020 08:59:00 AM,,,69,185,,6.39,27.27,2.75,0,0,0,,0.3,30.32,,,
1,02/04/2020 08:28:01 AM,02/04/2020 09:12:53 AM,N,1,37,29,1,0,30.2,0,0.5,0,0,,0.3,31,1,1,0
2,02/04/2020 08:28:03 AM,02/04/2020 08:33:12 AM,N,1,146,193,1,0.8,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,02/04/2020 08:28:07 AM,02/04/2020 08:48:28 AM,N,1,134,82,5,4.71,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
2,02/04/2020 08:28:07 AM,02/04/2020 09:12:43 AM,N,1,196,237,1,6.94,30.5,0,0.5,6.81,0,,0.3,40.86,1,1,2.75
2,02/04/2020 08:28:08 AM,02/04/2020 08:28:10 AM,N,1,264,264,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,02/04/2020 08:28:20 AM,02/04/2020 09:18:52 AM,N,1,36,137,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,02/04/2020 08:28:22 AM,02/04/2020 08:41:51 AM,N,1,166,244,1,2.12,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 08:28:36 AM,02/04/2020 08:39:42 AM,N,1,82,7,2,2.48,10.5,0,0.5,2,0,,0.3,13.3,1,1,0
1,02/04/2020 08:28:49 AM,02/04/2020 08:39:34 AM,N,1,41,166,1,1.3,8.5,0,0.5,1.7,0,,0.3,11,1,1,0
2,02/04/2020 08:28:56 AM,02/04/2020 08:43:00 AM,N,1,42,151,1,2.6,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
1,02/04/2020 08:29:00 AM,02/04/2020 08:49:55 AM,N,1,3,242,1,0,14.2,0,0.5,0,0,,0.3,15,1,1,0
,02/04/2020 08:29:00 AM,02/04/2020 08:41:00 AM,,,222,76,,2.29,15.43,2.75,0,0,0,,0.3,18.48,,,
,02/04/2020 08:29:00 AM,02/04/2020 08:47:00 AM,,,10,130,,2.18,18.58,2.75,0,0,0,,0.3,21.63,,,
,02/04/2020 08:29:00 AM,02/04/2020 09:01:00 AM,,,250,174,,4.86,16.82,5.5,0,0,0,,0.3,22.62,,,
,02/04/2020 08:29:00 AM,02/04/2020 08:48:00 AM,,,232,162,,4.32,20.83,5.5,0.5,0,0,,0.3,27.13,,,
,02/04/2020 08:29:00 AM,02/04/2020 08:56:00 AM,,,102,223,,7.35,26.45,2.75,0,0,0,,0.3,29.5,,,
2,02/04/2020 08:29:03 AM,02/04/2020 08:45:03 AM,N,1,66,79,1,3.07,13.5,0,0.5,0,0,,0.3,17.05,2,1,2.75
1,02/04/2020 08:29:09 AM,02/04/2020 08:39:40 AM,N,1,25,106,1,1.1,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 08:29:15 AM,02/04/2020 08:41:33 AM,N,1,41,75,1,1.54,9.5,0,0.5,1,0,,0.3,11.3,1,1,0
2,02/04/2020 08:29:16 AM,02/04/2020 08:49:11 AM,N,1,166,263,1,2.98,14.5,0,0.5,2.71,0,,0.3,20.76,1,1,2.75
2,02/04/2020 08:29:22 AM,02/04/2020 08:47:02 AM,N,1,116,74,1,2.41,12.5,0,0.5,0,0,,0.3,13.3,1,1,0
2,02/04/2020 08:29:25 AM,02/04/2020 08:31:07 AM,N,1,75,74,1,0.58,4,0,0,0,0,,0,4,2,2,0
1,02/04/2020 08:29:29 AM,02/04/2020 09:11:23 AM,N,1,75,136,1,6.1,28.5,0,0.5,7.3,0,,0.3,36.6,1,1,0
2,02/04/2020 08:29:41 AM,02/04/2020 08:36:47 AM,N,1,159,168,1,0.62,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 08:29:43 AM,02/04/2020 09:15:09 AM,N,1,75,43,1,9.41,36.5,0,0.5,7.46,0,,0.3,44.76,1,1,0
2,02/04/2020 08:29:47 AM,02/04/2020 08:29:49 AM,N,5,264,264,1,0.11,7,0,0,0.2,0,,0.3,7.5,1,2,0
2,02/04/2020 08:29:53 AM,02/04/2020 08:36:43 AM,N,1,75,41,1,0.99,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
1,02/04/2020 08:29:53 AM,02/04/2020 09:01:45 AM,N,1,66,161,1,7,26.5,2.75,0.5,5,0,,0.3,35.05,1,1,2.75
2,02/04/2020 08:29:53 AM,02/04/2020 08:41:45 AM,N,1,166,42,1,1.89,10,0,0.5,0,0,,0.3,10.8,2,1,0
,02/04/2020 08:30:00 AM,02/04/2020 08:50:00 AM,,,165,133,,2.1,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/04/2020 08:30:00 AM,02/04/2020 09:05:00 AM,,,37,215,,9.5,36.45,2.75,0,0,0,,0.3,39.5,,,
,02/04/2020 08:30:00 AM,02/04/2020 09:14:00 AM,,,72,25,,5.76,30.79,2.75,0.5,0,0,,0,34.04,,,
,02/04/2020 08:30:00 AM,02/04/2020 08:42:00 AM,,,68,113,,1.41,16.62,2.75,0,0,0,,0.3,19.67,,,
2,02/04/2020 08:30:10 AM,02/04/2020 08:42:46 AM,N,1,41,116,1,2.31,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 08:30:11 AM,02/04/2020 09:00:29 AM,N,1,33,162,1,7.06,25,0,0.5,7.14,0,,0.3,37.64,1,1,2.75
1,02/04/2020 08:30:14 AM,02/04/2020 08:30:30 AM,N,1,145,145,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,02/04/2020 08:30:22 AM,02/04/2020 08:33:16 AM,N,1,145,145,1,0.6,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,02/04/2020 08:30:31 AM,02/04/2020 08:51:49 AM,N,1,65,113,1,3.56,16,0,0.5,3.91,0,,0.3,23.46,1,1,2.75
2,02/04/2020 08:30:32 AM,02/04/2020 08:34:24 AM,N,1,236,43,1,0.7,5,0,0.5,2.56,0,,0.3,11.11,1,1,2.75
2,02/04/2020 08:30:33 AM,02/04/2020 09:18:46 AM,N,1,95,65,1,11.18,37,0,0.5,7.56,0,,0.3,45.36,1,1,0
2,02/04/2020 08:30:34 AM,02/04/2020 08:34:32 AM,N,1,223,223,1,0.52,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,02/04/2020 08:30:52 AM,02/04/2020 08:41:30 AM,N,1,145,145,5,1.57,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
,02/04/2020 08:31:00 AM,02/04/2020 08:54:00 AM,,,137,89,,10.78,28.25,2.75,0,0,6.12,,0.3,37.42,,,
,02/04/2020 08:31:00 AM,02/04/2020 08:53:00 AM,,,35,102,,5.26,32.95,2.75,0,0,0,,0.3,36,,,
2,02/04/2020 08:31:19 AM,02/04/2020 08:51:17 AM,N,1,49,157,1,5.02,19,0,0.5,3,0,,0.3,24.75,1,1,0
2,02/04/2020 08:31:20 AM,02/04/2020 08:41:51 AM,N,1,82,83,1,1.85,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 08:31:29 AM,02/04/2020 08:37:48 AM,N,1,66,33,1,0.85,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,02/04/2020 08:31:40 AM,02/04/2020 08:38:20 AM,N,1,75,41,2,1.18,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 08:31:46 AM,02/04/2020 08:34:34 AM,N,1,75,74,1,1.06,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 08:32:00 AM,02/04/2020 08:40:33 AM,N,1,130,122,1,1.58,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
,02/04/2020 08:32:00 AM,02/04/2020 09:10:00 AM,,,89,17,,4.88,19.61,0,0.5,0,0,,0,20.11,,,
,02/04/2020 08:32:00 AM,02/04/2020 08:45:00 AM,,,250,185,,2.41,18.59,2.75,0,0,0,,0.3,21.64,,,
,02/04/2020 08:32:00 AM,02/04/2020 08:44:00 AM,,,205,205,,1.07,18.58,2.75,0,0,0,,0.3,21.63,,,
,02/04/2020 08:32:00 AM,02/04/2020 08:54:00 AM,,,61,17,,2.77,29.56,2.75,0.5,0,0,,0.3,33.11,,,
,02/04/2020 08:32:00 AM,02/04/2020 09:35:00 AM,,,177,140,,13.31,28.3,2.75,0.5,0,6.12,,0,37.67,,,
2,02/04/2020 08:32:19 AM,02/04/2020 08:59:11 AM,N,1,66,170,1,6.34,24,0,0.5,5.51,0,,0.3,33.06,1,1,2.75
2,02/04/2020 08:32:21 AM,02/04/2020 08:59:08 AM,N,1,75,224,1,5.43,19.5,0,0.5,0,0,,0.3,23.05,2,1,2.75
2,02/04/2020 08:32:30 AM,02/04/2020 08:46:46 AM,N,1,130,28,1,2.37,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 08:32:31 AM,02/04/2020 08:39:20 AM,N,1,74,41,1,1.05,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 08:32:39 AM,02/04/2020 08:41:16 AM,N,1,130,130,1,0.97,7,0,0.5,0.5,0,,0.3,8.3,1,1,0
2,02/04/2020 08:32:41 AM,02/04/2020 08:56:08 AM,N,1,236,161,1,2.29,15,0,0.5,3.71,0,,0.3,22.26,1,1,2.75
2,02/04/2020 08:32:43 AM,02/04/2020 08:48:24 AM,N,1,146,112,2,3.06,13,0,0.5,2.76,0,,0.3,16.56,1,1,0
2,02/04/2020 08:32:52 AM,02/04/2020 08:37:22 AM,N,1,74,74,1,0.64,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 08:32:52 AM,02/04/2020 08:55:31 AM,N,1,74,43,1,2.92,15.5,0,0.5,3.81,0,,0.3,22.86,1,1,2.75
,02/04/2020 08:33:00 AM,02/04/2020 08:46:00 AM,,,14,11,,2.89,22.25,2.75,0.5,0,0,,0,25.5,,,
,02/04/2020 08:33:00 AM,02/04/2020 09:11:00 AM,,,117,203,,7.79,40.75,2.75,0,0,0,,0.3,43.8,,,
,02/04/2020 08:33:00 AM,02/04/2020 09:15:00 AM,,,259,120,,8.84,29.42,2.75,0,0,0,,0.3,32.47,,,
,02/04/2020 08:33:00 AM,02/04/2020 09:09:00 AM,,,77,17,,3.85,26.83,2.75,0,0,0,,0.3,29.88,,,
,02/04/2020 08:33:00 AM,02/04/2020 08:55:00 AM,,,89,123,,2.99,23.68,2.75,0.5,0,0,,0,26.93,,,
,02/04/2020 08:33:00 AM,02/04/2020 09:06:00 AM,,,61,165,,5.87,29.76,0,0.5,0,0,,0,30.26,,,
2,02/04/2020 08:33:02 AM,02/04/2020 08:47:50 AM,N,1,75,138,5,7.06,21,0,0.5,0,6.12,,0.3,27.92,2,1,0
2,02/04/2020 08:33:09 AM,02/04/2020 08:51:46 AM,N,1,75,237,1,1.87,12.5,0,0.5,2,0,,0.3,18.05,1,1,2.75
1,02/04/2020 08:33:12 AM,02/04/2020 08:56:31 AM,N,1,205,121,1,0,14.2,0,0.5,0,0,,0.3,15,1,1,0
2,02/04/2020 08:33:32 AM,02/04/2020 08:47:58 AM,N,1,7,226,1,2.07,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,02/04/2020 08:33:33 AM,02/04/2020 08:44:16 AM,N,1,74,75,2,1.37,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 08:33:44 AM,02/04/2020 08:47:00 AM,N,1,74,166,1,1.73,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 08:33:46 AM,02/04/2020 08:41:39 AM,N,1,260,260,5,2.01,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 08:33:46 AM,02/04/2020 08:41:29 AM,N,1,52,33,1,0.72,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 08:33:46 AM,02/04/2020 09:25:50 AM,N,1,243,13,1,11.27,39.5,0,0.5,2,0,,0.3,45.05,1,1,2.75
2,02/04/2020 08:33:48 AM,02/04/2020 08:36:51 AM,N,1,41,166,1,0.75,4.5,0,0.5,0,0,,0.3,5.3,1,1,0
2,02/04/2020 08:33:55 AM,02/04/2020 08:41:01 AM,N,1,74,42,1,0.94,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 08:33:59 AM,02/04/2020 08:43:24 AM,N,1,166,166,1,1.34,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
,02/04/2020 08:34:00 AM,02/04/2020 09:01:00 AM,,,47,174,,3.36,29.45,2.75,0,0,0,,0.3,32.5,,,
,02/04/2020 08:34:00 AM,02/04/2020 08:55:00 AM,,,74,140,,3.13,17.5,2.75,0,0,0,,0.3,20.55,,,
,02/04/2020 08:34:00 AM,02/04/2020 09:01:00 AM,,,182,69,,3.88,32.95,2.75,0,0,0,,0.3,36,,,
2,02/04/2020 08:34:05 AM,02/04/2020 08:45:57 AM,N,1,65,65,2,0.97,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 08:34:08 AM,02/04/2020 08:46:12 AM,N,1,66,49,1,1.73,9.5,0,0.5,2.06,0,,0.3,14.31,1,1,0
